Current Test: datasets\c4p3.txt
Current Gen	| Free space (%) | Misfits | Chromosome (X, Y)
126			  2.36111					3			(14), (35), (5), (17), (6), (23), (9), (24), (13), (47), (7), (37), (48), (30), (18), (45), (40), (36), (34), (29), (39), (4), (41), (28), (32), (19), (22), (26), (8), (46), (21), (3), (16), (10), (0), (38), (33), (12), (25), (2), (20), (43), (1), (15), (11), (44), (31), (42), (27), 
132			  2.22222					2			(14), (35), (5), (17), (6), (23), (9), (24), (13), (47), (7), (37), (48), (18), (30), (45), (40), (36), (34), (29), (39), (41), (4), (28), (32), (19), (26), (22), (8), (46), (21), (3), (16), (10), (0), (38), (15), (12), (25), (2), (31), (43), (1), (33), (11), (44), (20), (42), (27), 
152			  2					2			(14), (35), (5), (17), (6), (23), (9), (24), (13), (48), (7), (37), (47), (34), (30), (45), (40), (36), (39), (33), (18), (41), (4), (28), (32), (26), (19), (42), (8), (46), (21), (3), (43), (10), (0), (38), (15), (12), (25), (2), (31), (16), (1), (44), (20), (29), (11), (27), (22), 
226			  1.80556					2			(14), (35), (5), (17), (6), (23), (24), (9), (13), (37), (7), (34), (48), (47), (30), (45), (39), (36), (41), (26), (18), (40), (4), (28), (33), (32), (19), (42), (8), (46), (43), (21), (27), (10), (3), (20), (0), (12), (2), (25), (31), (16), (1), (11), (15), (38), (22), (44), (29), 
450			  1.72222					2			(38), (35), (5), (17), (23), (6), (24), (9), (47), (7), (13), (37), (30), (34), (48), (45), (39), (36), (41), (33), (31), (40), (4), (18), (27), (28), (42), (19), (8), (43), (46), (3), (10), (22), (29), (20), (0), (21), (12), (32), (2), (1), (16), (14), (11), (25), (26), (44), (15), 
508			  1.55556					1			(35), (38), (5), (33), (6), (23), (24), (9), (48), (7), (13), (34), (30), (37), (18), (45), (39), (36), (41), (17), (31), (40), (27), (4), (47), (28), (42), (26), (8), (43), (46), (3), (16), (19), (29), (14), (0), (22), (12), (25), (11), (2), (32), (21), (1), (20), (10), (44), (15), 
680			  1.33334					1			(38), (35), (5), (33), (6), (23), (13), (47), (24), (9), (7), (18), (30), (45), (37), (34), (40), (36), (41), (17), (31), (39), (27), (4), (48), (28), (42), (11), (8), (15), (3), (19), (29), (46), (0), (26), (12), (10), (21), (43), (14), (25), (2), (44), (32), (1), (22), (20), (16), 
1256			  1.22222					2			(15), (35), (5), (33), (23), (6), (34), (2), (31), (7), (13), (39), (48), (38), (45), (21), (18), (36), (40), (41), (26), (37), (4), (30), (47), (28), (42), (11), (29), (1), (22), (8), (46), (0), (19), (20), (10), (12), (17), (25), (9), (32), (16), (43), (44), (3), (27), (24), (14), 
1264			  1.13889					3			(15), (35), (5), (33), (34), (6), (23), (2), (31), (7), (13), (39), (48), (38), (45), (21), (18), (36), (40), (41), (26), (4), (37), (30), (47), (28), (42), (11), (29), (1), (22), (8), (20), (0), (19), (46), (10), (12), (17), (25), (9), (32), (24), (43), (44), (3), (27), (16), (14), 
1338			  1.08334					3			(15), (35), (5), (39), (17), (16), (23), (44), (31), (13), (7), (6), (48), (38), (45), (18), (10), (36), (41), (19), (40), (4), (37), (30), (47), (28), (42), (11), (32), (20), (21), (8), (0), (46), (26), (29), (34), (12), (22), (25), (9), (24), (2), (43), (1), (14), (27), (33), (3), 
2670			  0.972221					2			(8), (15), (5), (6), (11), (23), (37), (44), (16), (47), (7), (13), (39), (29), (22), (48), (45), (36), (40), (21), (19), (4), (31), (20), (41), (28), (42), (30), (1), (35), (10), (0), (46), (26), (38), (18), (34), (12), (25), (33), (9), (27), (2), (43), (24), (14), (3), (32), (17), 
2684			  0.888885					2			(8), (14), (5), (6), (11), (23), (37), (44), (16), (47), (7), (13), (39), (29), (22), (48), (45), (36), (40), (21), (19), (4), (31), (20), (41), (28), (42), (30), (1), (35), (10), (0), (46), (26), (38), (3), (34), (12), (25), (33), (9), (27), (2), (43), (24), (15), (18), (32), (17), 
2686			  0.833336					2			(8), (14), (5), (6), (11), (23), (37), (44), (16), (47), (7), (13), (39), (18), (22), (48), (45), (36), (40), (21), (19), (4), (31), (20), (41), (28), (42), (30), (1), (35), (10), (0), (46), (26), (38), (3), (34), (12), (25), (33), (9), (27), (2), (43), (24), (15), (29), (32), (17), 
2834			  0.777779					2			(8), (15), (5), (6), (29), (23), (16), (44), (47), (11), (48), (7), (39), (18), (36), (37), (13), (45), (40), (19), (20), (38), (31), (4), (41), (28), (42), (30), (1), (46), (35), (0), (10), (3), (21), (12), (34), (26), (24), (9), (2), (14), (25), (22), (27), (43), (17), (32), (33), 
5116			  0.722221					2			(5), (8), (23), (38), (37), (33), (11), (16), (39), (47), (48), (3), (7), (44), (40), (45), (13), (36), (19), (20), (6), (4), (31), (41), (30), (28), (42), (34), (35), (18), (46), (1), (0), (12), (10), (29), (25), (24), (2), (21), (22), (14), (17), (26), (9), (43), (27), (32), (15), 
6936			  0.611115					2			(23), (35), (5), (8), (39), (47), (38), (48), (16), (7), (40), (10), (13), (21), (44), (45), (36), (6), (26), (19), (29), (41), (4), (3), (22), (42), (30), (20), (28), (1), (24), (46), (37), (0), (34), (12), (11), (25), (2), (9), (31), (43), (32), (27), (14), (18), (17), (33), (15), 
15526			  0.555557					1			(23), (5), (3), (1), (40), (44), (48), (37), (7), (39), (8), (36), (45), (13), (24), (26), (22), (41), (6), (38), (10), (4), (34), (28), (16), (18), (19), (30), (47), (46), (42), (12), (25), (9), (0), (11), (2), (21), (35), (31), (33), (15), (43), (29), (20), (17), (32), (27), (14), 
15658			  0.444443					1			(23), (5), (40), (1), (44), (3), (47), (37), (7), (6), (16), (8), (45), (13), (24), (26), (36), (39), (4), (29), (33), (41), (34), (30), (28), (18), (19), (10), (48), (38), (46), (12), (25), (31), (35), (42), (20), (2), (9), (21), (17), (0), (43), (11), (15), (32), (22), (27), (14), 
15706			  0.416664					1			(23), (5), (6), (1), (44), (27), (47), (37), (7), (39), (10), (8), (45), (13), (33), (36), (26), (40), (4), (29), (24), (41), (34), (30), (28), (18), (19), (38), (48), (42), (46), (12), (25), (16), (35), (2), (20), (0), (17), (15), (9), (31), (43), (11), (21), (22), (32), (3), (14), 
16202			  0.25					1			(23), (5), (6), (1), (44), (20), (48), (8), (10), (27), (7), (45), (37), (13), (39), (16), (36), (24), (40), (4), (26), (41), (42), (28), (18), (19), (30), (47), (33), (46), (12), (0), (3), (11), (34), (21), (14), (17), (25), (9), (2), (15), (31), (35), (43), (29), (32), (22), (38), 
20000			  0.25					1			(23), (5), (1), (39), (20), (44), (10), (47), (35), (13), (7), (6), (36), (27), (40), (37), (45), (4), (26), (24), (41), (29), (42), (21), (28), (30), (3), (19), (48), (8), (11), (46), (18), (22), (12), (25), (2), (33), (34), (0), (31), (16), (14), (9), (43), (17), (32), (15), (38), 
