Current Test: datasets\c4p3.txt
Current Gen	| Free space (%) | Misfits | Chromosome (X, Y)
436			  1.69444					2			(21), (12), (47), (43), (23), (33), (31), (15), (2), (28), (39), (13), (48), (37), (44), (16), (36), (30), (24), (3), (19), (40), (18), (45), (42), (5), (9), (7), (4), (1), (38), (26), (46), (41), (8), (25), (32), (0), (6), (17), (34), (35), (11), (10), (27), (29), (14), (22), (20), 
482			  1.52778					2			(21), (12), (47), (43), (23), (37), (31), (33), (2), (28), (39), (27), (48), (44), (13), (3), (36), (30), (14), (24), (22), (19), (6), (45), (42), (5), (9), (7), (26), (1), (38), (4), (46), (41), (8), (25), (32), (0), (40), (17), (34), (10), (11), (20), (15), (29), (18), (16), (35), 
526			  1.47222					2			(21), (12), (23), (43), (47), (42), (31), (33), (2), (28), (27), (40), (48), (44), (3), (13), (36), (30), (14), (24), (22), (26), (6), (45), (9), (5), (37), (7), (46), (4), (38), (1), (19), (35), (41), (25), (34), (0), (39), (11), (32), (16), (18), (15), (10), (29), (17), (20), (8), 
570			  1.41666					2			(21), (12), (23), (43), (47), (42), (22), (31), (2), (28), (27), (40), (48), (44), (3), (13), (36), (30), (20), (24), (29), (26), (6), (45), (9), (5), (37), (7), (19), (38), (4), (1), (46), (35), (41), (25), (0), (39), (10), (34), (11), (32), (18), (17), (16), (33), (14), (15), (8), 
572			  1.25					1			(21), (12), (23), (43), (47), (42), (22), (31), (2), (28), (27), (40), (48), (44), (3), (13), (36), (4), (20), (24), (29), (26), (6), (45), (9), (5), (37), (7), (19), (38), (30), (1), (46), (35), (41), (25), (0), (39), (10), (34), (11), (32), (18), (17), (16), (33), (14), (15), (8), 
2988			  1.08334					1			(32), (12), (37), (43), (16), (48), (3), (23), (47), (2), (28), (31), (6), (44), (36), (24), (21), (35), (40), (17), (9), (13), (42), (20), (19), (14), (38), (5), (22), (4), (27), (7), (1), (26), (41), (30), (8), (25), (33), (18), (46), (29), (10), (0), (34), (15), (39), (45), (11), 
3596			  0.916664					1			(32), (12), (43), (48), (23), (3), (45), (47), (9), (16), (39), (31), (44), (28), (36), (24), (35), (21), (14), (42), (6), (38), (19), (20), (13), (5), (4), (2), (33), (7), (27), (30), (46), (1), (8), (26), (41), (22), (18), (15), (25), (34), (0), (29), (40), (11), (10), (17), (37), 
4952			  0.888885					2			(32), (12), (43), (23), (45), (2), (48), (28), (3), (21), (31), (38), (47), (40), (36), (19), (44), (8), (27), (9), (39), (13), (0), (20), (5), (4), (26), (7), (22), (35), (42), (24), (34), (30), (46), (41), (29), (25), (6), (15), (1), (17), (10), (37), (16), (33), (11), (18), (14), 
5066			  0.777779					2			(32), (12), (43), (23), (48), (2), (47), (3), (28), (21), (40), (14), (37), (31), (36), (19), (44), (35), (27), (17), (39), (13), (5), (9), (0), (26), (15), (4), (7), (8), (42), (24), (34), (30), (41), (22), (46), (25), (6), (10), (1), (16), (45), (29), (11), (18), (38), (20), (33), 
5650			  0.722221					2			(32), (12), (43), (48), (23), (18), (37), (47), (28), (2), (40), (20), (36), (31), (3), (27), (39), (44), (35), (19), (17), (13), (9), (38), (5), (0), (26), (8), (24), (42), (4), (29), (7), (41), (30), (34), (25), (46), (6), (1), (16), (10), (45), (21), (33), (14), (22), (15), (11), 
10382			  0.555557					1			(32), (12), (43), (48), (23), (3), (9), (47), (31), (27), (28), (40), (36), (38), (37), (39), (8), (19), (18), (13), (33), (5), (44), (2), (22), (0), (15), (26), (4), (35), (42), (24), (34), (7), (46), (30), (29), (41), (25), (21), (6), (1), (17), (16), (10), (45), (14), (20), (11), 
20000			  0.555557					1			(32), (12), (23), (43), (9), (1), (48), (28), (40), (8), (13), (36), (0), (39), (47), (31), (14), (45), (2), (3), (35), (27), (5), (4), (26), (7), (22), (46), (19), (42), (24), (30), (33), (34), (18), (41), (6), (25), (15), (44), (10), (38), (21), (17), (20), (16), (37), (11), (29), 
